floor,sq_mt_built,sq_mt_useful,n_rooms,built_year,has_terrace,has_balcony,is_renewal_needed,has_garden,has_lift,has_ac,has_pool,has_parking,house_type_Casa,house_type_Dúplex,house_type_Piso,house_type_Ático,heating_type_central,heating_type_individual,heating_type_unknown,orientation,price_category,is_exterior_0,is_exterior_1,is_exterior_2,price_per_m2,is_district__1,is_district__2,is_district__3,is_district__4,is_district__5,is_district__6,is_district__7,is_district__8,is_district__9,is_district__10,is_district__11,is_district__12,is_district__13,is_district__14,is_district__15,is_district__17,is_district__18,is_district__19,is_district__20,is_district__21,is_ernegy_certificate__A,is_ernegy_certificate__B,is_ernegy_certificate__C,is_ernegy_certificate__D,is_ernegy_certificate__E,is_ernegy_certificate__F,is_ernegy_certificate__G
4.0,-0.7594994700220973,-0.8863413474831728,-1.3279043733727507,2004,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,0,1,south,Medium,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,-0.2290026034856306,-0.16655657970441226,-0.003806279590717332,1974,1,2,1,0,1,0.0,0.0,0,0,0,1,0,1,0,0,unknown,Medium,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,-0.7146687489063395,-0.8683467282887039,-0.665855326481734,1951,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,1,0,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.2738333246013883,0.21133042337943703,0.6582427673002993,1989,2,1,0,0,1,1.0,0.0,1,0,0,1,0,0,1,0,east-west,Medium,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,-0.43074084850654043,-0.16655657970441226,-0.665855326481734,2001,2,1,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium,0,1,0,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.7370841094642184,-0.9043359666776418,-1.9899534202637674,1970,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,south,Medium-Low,0,1,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.752027683169471,-0.8683467282887039,-1.3279043733727507,1951,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,0,1,south,Medium-Low,0,1,0,3783.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,-0.2738333246013883,-0.16655657970441226,-0.003806279590717332,1977,2,2,1,0,1,1.0,0.0,0,0,0,1,0,0,0,1,east-south,Medium,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,-0.677309814643208,-0.6884005363440137,-0.665855326481734,1945,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,1,0,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,-0.43074084850654043,-0.16655657970441226,-0.003806279590717332,1970,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,west,Medium,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.5278740775906823,-0.16655657970441226,-0.665855326481734,1971,1,2,0,0,0,1.0,0.0,0,0,0,0,1,0,1,0,north,Medium,0,1,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.19911545607512543,0.03138423143474689,-0.003806279590717332,2003,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium,1,0,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.34855119312765126,-0.14856196050994325,-0.665855326481734,2001,1,2,0,0,1,1.0,1.0,0,0,0,0,1,0,1,0,east,Medium,1,0,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.0,-0.38591012739078273,-0.16655657970441226,-0.665855326481734,1978,1,2,0,0,1,1.0,1.0,0,0,0,1,0,1,0,0,unknown,Medium,0,1,0,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.24394617719088318,-0.05858886453759818,-0.665855326481734,1920,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,-0.38591012739078273,0.03138423143474689,-0.665855326481734,1966,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium,0,1,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,-0.41579727480128786,-0.11257272212100522,-0.665855326481734,1937,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium,0,0,1,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,-0.4979869301801771,-0.16655657970441226,-0.665855326481734,1949,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.804330191137855,-0.16655657970441226,-0.665855326481734,1957,2,2,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,1,0,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.0,-0.7744430437273498,-0.16655657970441226,-0.003806279590717332,1910,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,1,0,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,-0.19911545607512543,0.21133042337943703,0.6582427673002993,1966,2,1,0,0,1,1.0,0.0,0,0,1,0,0,0,0,1,unknown,Medium,0,1,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,-0.6698380277905818,-0.7063951555384826,-0.665855326481734,1973,1,2,1,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium,1,0,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.4905151433275508,-0.29251891406569536,-0.003806279590717332,1920,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.0,0.5928939503032614,0.6252066648522243,0.6582427673002993,2007,1,1,0,0,1,1.0,1.0,1,0,1,0,0,0,1,0,north-east-south,Medium-High,0,1,0,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,-0.23647439033825687,-0.07658348373206719,-0.003806279590717332,2007,1,2,0,0,1,1.0,1.0,1,0,0,0,1,0,0,1,south,Medium-High,0,1,0,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.42326906165391415,-0.14856196050994325,-0.003806279590717332,1980,1,2,0,0,1,1.0,0.0,1,0,0,1,0,1,0,0,unknown,Medium,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,-0.5054587170328033,-0.27452429487122637,-1.3279043733727507,1961,2,1,0,0,1,1.0,0.0,0,0,0,1,0,1,0,0,south,Medium,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,-0.6997251752010869,-0.8503521090942348,-0.003806279590717332,1930,2,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,south,Medium-Low,0,1,0,3783.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,-0.8342173385483602,-1.048292920233394,-1.3279043733727507,1951,2,2,0,0,1,1.0,0.0,0,0,0,1,0,1,0,0,east,Low,1,0,0,3783.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.23647439033825687,0.3013035193517821,-0.003806279590717332,1977,1,1,0,0,1,1.0,0.0,0,0,0,1,0,1,0,0,north-west,Medium-High,0,1,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,-0.4008537010960353,-0.38249201003804045,-0.665855326481734,1989,1,1,0,0,1,1.0,0.0,0,0,0,1,0,1,0,0,north-south,Medium,0,1,0,3783.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,0.02503814950366331,0.9311151911581976,0.6582427673002993,1960,2,2,0,0,1,1.0,0.0,0,0,0,1,0,1,0,0,south,Medium-High,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.6623662409379555,-0.6884005363440137,-0.665855326481734,1935,1,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,1,0,0,3783.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.9388223544851283,-0.16655657970441226,-1.9899534202637674,1960,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,east-south,Low,1,0,0,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,0.2641353287877046,0.10336270821262294,-0.003806279590717332,2015,1,2,0,0,1,1.0,0.0,1,0,0,0,1,0,1,0,unknown,Medium-High,0,1,0,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.15428473495936768,-0.16655657970441226,-0.003806279590717332,1957,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.3111922588645198,-0.16655657970441226,1.320291814191316,1954,1,2,1,0,1,1.0,0.0,0,0,0,1,0,0,1,0,east-west,Medium,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,-0.2962486851592672,-0.16655657970441226,0.6582427673002993,1957,2,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,east,Medium,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.2962486851592672,-0.16655657970441226,0.6582427673002993,1957,1,2,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,west,Medium,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.0,-0.16175652181199396,0.33729275774072015,-0.003806279590717332,2002,1,2,0,0,1,1.0,1.0,1,0,0,1,0,0,0,1,north,Medium-High,0,1,0,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,-0.7594994700220973,-0.8323574898997658,-1.3279043733727507,1964,1,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,-0.7594994700220973,-0.16655657970441226,-1.3279043733727507,1965,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.7968584042852287,-0.16655657970441226,-1.3279043733727507,1965,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,1,0,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.8416891254009865,-1.084282158622332,-0.665855326481734,1940,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,east,Low,1,0,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5,-0.7819148305799761,-0.16655657970441226,-1.3279043733727507,1973,1,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,1,0,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,-0.23647439033825687,0.21133042337943703,-0.003806279590717332,1977,1,2,0,0,1,1.0,0.0,0,0,0,1,0,1,0,0,east,Medium,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,-0.8118019779904813,-0.9943090626499869,-1.9899534202637674,2000,2,2,0,0,1,1.0,0.0,1,0,0,1,0,0,1,0,unknown,Medium-Low,1,0,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,-0.004848997906841853,-0.16655657970441226,1.320291814191316,1975,2,2,1,0,1,0.0,0.0,1,0,0,1,0,1,0,0,unknown,Medium-High,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,-0.2738333246013883,0.22932504257390604,0.6582427673002993,1967,1,2,1,0,1,0.0,0.0,0,0,0,1,0,1,0,0,north-west,Medium,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.3111922588645198,0.12135732740709196,-0.003806279590717332,2000,2,1,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,east-west,Medium,0,1,0,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,-0.26636153774876203,-0.16655657970441226,-0.665855326481734,1945,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-High,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,-0.19164366922249915,-0.16655657970441226,-0.003806279590717332,1948,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-High,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,0.09228423117729993,-0.16655657970441226,0.6582427673002993,1955,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-High,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,-0.027264358464720726,-0.16655657970441226,-0.003806279590717332,1945,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-High,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.6100637329695714,-0.16655657970441226,-0.665855326481734,1966,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,south,Medium-Low,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,0.09228423117729993,-0.16655657970441226,-0.003806279590717332,1980,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,south,Medium,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0,-0.7445558963168447,-0.16655657970441226,-0.665855326481734,1957,2,2,1,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium-Low,1,0,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.25141796404350947,-0.16655657970441226,-0.003806279590717332,1966,1,2,0,0,1,1.0,0.0,0,0,0,1,0,1,0,0,north-west,Medium,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,-0.7594994700220973,-0.8323574898997658,-0.665855326481734,1930,1,2,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,east,Low,0,1,0,3783.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,-0.44568442221179305,-0.16655657970441226,-0.665855326481734,2002,1,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium-High,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,-0.48304335647492447,-0.16655657970441226,-0.665855326481734,2004,2,2,0,0,1,0.0,1.0,1,0,0,1,0,0,0,1,south,Medium,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.5951201592643188,-0.5984274403716686,-0.665855326481734,1996,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,east-south,Medium-Low,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.23647439033825687,-0.16655657970441226,-0.003806279590717332,1972,1,2,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,unknown,Medium,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.15428473495936768,-0.16655657970441226,-0.003806279590717332,1967,1,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium,0,0,1,3783.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.4083254879486616,-0.16655657970441226,-0.003806279590717332,1956,2,1,1,0,1,0.0,0.0,0,0,0,1,0,0,1,0,south-west,Medium,0,1,0,3783.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.7296123226115921,-0.7963682515108278,-0.003806279590717332,1964,2,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Low,1,0,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,-0.393381914243409,-0.16655657970441226,-0.003806279590717332,1970,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,-0.28130511145401466,-0.29251891406569536,-0.665855326481734,2003,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,0,1,south,Medium,0,1,0,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,-0.7296123226115921,-0.16655657970441226,-0.665855326481734,1957,2,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,3783.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,-0.43074084850654043,-0.16655657970441226,-0.003806279590717332,1998,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,0,1,unknown,Medium,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.12439758754886251,-0.16655657970441226,-0.003806279590717332,1974,2,2,0,0,1,0.0,1.0,0,0,0,1,0,0,1,0,west,Medium,1,0,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5,-0.7893866174326024,-0.9043359666776418,-1.3279043733727507,1932,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,1,0,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.6997251752010869,-0.16655657970441226,-0.665855326481734,1966,2,2,0,0,2,0.0,0.0,0,0,0,1,0,0,1,0,unknown,Low,1,0,0,3783.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,-0.23647439033825687,0.39127661532412716,-0.003806279590717332,1966,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,unknown,Medium,0,1,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.0,0.13711495229305767,1.2910075750475778,-0.665855326481734,1969,1,1,0,0,1,1.0,0.0,0,0,0,0,1,0,1,0,unknown,Medium-High,0,1,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.24394617719088318,0.175341184990499,-0.003806279590717332,1960,1,2,0,0,1,1.0,0.0,0,0,0,1,0,1,0,0,south-west,Medium,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,-0.25141796404350947,-0.16655657970441226,0.6582427673002993,1980,1,1,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,east-south-west,Medium,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.4979869301801771,-0.29251891406569536,-0.665855326481734,1979,1,2,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,unknown,Medium,1,0,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.0,-0.2738333246013883,-0.16655657970441226,0.6582427673002993,1923,2,2,0,0,1,1.0,0.0,0,0,0,1,0,1,0,0,east,Medium,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,-0.32613583256977235,0.06737346982368492,-0.003806279590717332,1944,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,north-south,Medium,0,1,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,-0.4755715696222982,-0.3644973908435714,-0.665855326481734,1986,2,2,0,0,1,1.0,0.0,1,0,0,1,0,1,0,0,all,Medium,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,0.09975601802992623,-0.16655657970441226,1.320291814191316,1973,1,1,1,0,0,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-High,0,1,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.6548944540853292,-0.16655657970441226,-0.665855326481734,1932,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,-0.7594994700220973,-0.16655657970441226,-0.665855326481734,1940,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,east-south,Medium-Low,0,1,0,3783.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,-0.43074084850654043,-0.16655657970441226,-0.665855326481734,2003,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,north-east-west,Medium,0,1,0,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.6250073066748241,-0.6344166787606066,-0.665855326481734,1951,2,2,0,0,0,1.0,0.0,0,0,0,1,0,0,0,1,east-west,Medium,1,0,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.5502894381485611,-0.49045972520485454,-0.665855326481734,1978,2,2,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.57270479870644,-0.16655657970441226,-0.665855326481734,1965,2,1,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,south-west,Medium,0,1,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-0.16175652181199396,0.33729275774072015,-0.003806279590717332,1984,1,2,0,0,1,1.0,0.0,1,0,0,1,0,0,0,1,south,Medium-High,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.5428176512959348,-0.3285081524546334,-1.3279043733727507,1957,2,2,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,north,Medium-Low,0,1,0,4208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.5951201592643188,-0.4544704868159165,-0.003806279590717332,1957,2,2,1,0,1,0.0,0.0,0,0,0,1,0,0,0,1,unknown,Medium-Low,1,0,0,3975.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,-0.7594994700220973,-0.16655657970441226,-1.3279043733727507,2005,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,unknown,Medium,0,1,0,4486.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,-0.45315620906441934,-0.5084543443993236,-0.665855326481734,2002,2,2,0,0,1,1.0,1.0,1,0,0,1,0,0,1,0,west,Medium,1,0,0,3972.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,-0.5652330118538137,-0.16655657970441226,-1.3279043733727507,1978,2,2,0,0,1,1.0,0.0,0,0,0,1,0,0,1,0,west,Medium,0,1,0,4098.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
